rank=0 Time=1.89026 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
-15612422.800000 -15430883.000000 -15249343.200000 -15067803.400000 -14886263.600000 -14704723.800000 -14523184.000000 -14341644.200000 -14160104.400000 -13978564.600000 -13797024.800000 -13615485.000000 -13433945.200000 -13252405.400000 -13070865.600000 -12889325.800000 -12707786.000000 -12526246.200000 -12344706.400000 -12163166.600000 -11981626.800000 -11800087.000000 -11618547.200000 -11437007.400000 -11255467.600000 -11073927.800000 -10892388.000000 -10710848.200000 -10529308.400000 -10347768.600000 -10166228.800000 -9984689.000000 -9803149.200000 -9621609.400000 -9440069.600000 -9258529.800000 -9076990.000000 -8895450.200000 -8713910.400000 -8532370.600000 -8350830.800000 -8169291.000000 -7987751.200000 -7806211.400000 -7624671.600000 -7443131.800000 -7261592.000000 -7080052.200000 -6898512.400000 -6716972.600000 -6535432.800000 -6353893.000000 -6172353.200000 -5990813.400000 -5809273.600000 -5627733.800000 -5446194.000000 -5264654.200000 -5083114.400000 -4901574.600000 -4720034.800000 -4538495.000000 -4356955.200000 -4175415.400000 -3993875.600000 -3812335.800000 -3630796.000000 -3449256.200000 -3267716.400000 -3086176.600000 -2904636.800000 -2723097.000000 -2541557.200000 -2360017.400000 -2178477.600000 -1996937.800000 -1815398.000000 -1633858.200000 -1452318.400000 -1270778.600000 -1089238.800000 -907699.000000 -726159.200000 -544619.400000 -363079.600000 -181539.800000 0.000000 181539.800000 363079.600000 544619.400000 726159.200000 907699.000000 1089238.800000 1270778.600000 1452318.400000 1633858.200000 1815398.000000 1996937.800000 2178477.600000 2360017.400000 
